const,csp,flexdemand,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30,week 31,week 32,week 33,week 34,week 35,week 36,week 37,week 38,week 39,week 40,week 41,week 42,week 43,week 44,week 45,week 46,week 47,week 48,week 49,week 50,week 51,week 52
1,1.013333333,1.35,4.856095657,4.658718009,4.904044534,4.208847769,4.121091815,4.724818674,4.437769176,4.092303467,3.959320285,3.986842083,4.001408246,3.917669081,3.651821508,3.85035134,3.405006829,3.530439444,3.452557549,2.965747089,3.022524243,2.737523482,2.717734243,2.717508655,2.868071701,2.873125523,2.830307361,2.735129406,2.770728046,2.68314626,2.588639218,2.5761556,2.625815018,2.690992954,2.762802795,2.888633082,2.877375666,2.741743148,2.899703947,2.983986899,3.266579993,3.342240008,3.456483866,3.408318608,3.39354274,3.700914572,3.688730317,3.809298178,4.336863922,4.033186732,4.22077684,4.350405718,4.190279583,3.887017904
1,1.008888889,1.3,4.829436325,4.63301739,4.877152301,4.185332284,4.098002582,4.698796987,4.413141761,4.069354067,3.937016818,3.964404936,3.978900347,3.895567925,3.631011641,3.828577163,3.385395803,3.51021916,3.432715558,2.94826966,3.004771033,2.721154593,2.701461475,2.701236983,2.851068706,2.856097981,2.813487797,2.718772145,2.754197873,2.667041495,2.572993498,2.560570515,2.609988725,2.674850076,2.746311118,2.871530215,2.860327479,2.725353763,2.882547306,2.966420875,3.247641342,3.322933857,3.436622804,3.388691496,3.373987399,3.679866248,3.667741174,3.787723406,4.31272663,4.010524477,4.197203412,4.32620265,4.166854288,3.865065628
1,1.004444444,1.25,4.800815423,4.605467095,4.848271318,4.160222154,4.073368454,4.670888152,4.386789926,4.044876091,3.913260163,3.940498998,3.9549154,3.872037192,3.608922906,3.805411572,3.364645828,3.48878882,3.411707661,2.929902297,2.986095701,2.704025149,2.684439371,2.684216103,2.833231149,2.838233011,2.795855079,2.701655687,2.736888323,2.650207002,2.556671625,2.544316356,2.593465205,2.657973021,2.729044556,2.85358113,2.842439456,2.708201431,2.864538171,2.947954576,3.227642215,3.302524339,3.41559361,3.367923558,3.353299607,3.657511224,3.64545224,3.764780494,4.286922121,3.986367159,4.172028577,4.300324687,4.141844874,3.841701152
1,1,1.2,4.770323666,4.576146251,4.817495111,4.133570098,4.047236997,4.641175176,4.358779829,4.018915417,3.888088393,3.915163959,3.929493949,3.847112511,3.585575326,3.780886243,3.34276244,3.466161321,3.389542185,2.910624752,2.966481334,2.686101507,2.666633126,2.666411196,2.814533049,2.81950493,2.77738101,2.683746248,2.7187677,2.632605944,2.539631216,2.527350004,2.576204257,2.640325414,2.710970948,2.834761053,2.823686161,2.690252756,2.845652417,2.928568826,3.206580024,3.281013305,3.393404841,3.346020523,3.331484228,3.633872407,3.621885704,3.740498707,4.259510628,3.960757187,4.145305754,4.272832861,4.115302972,3.816958305
1,0.995555556,1.15,4.738060641,4.545144408,4.784925707,4.105442785,4.019670418,4.60975097,4.329189779,3.991532786,3.861555482,3.888455193,3.90269211,3.820845739,3.561007237,3.755049611,3.31977142,3.442368826,3.36624733,2.890440464,2.945934259,2.667375497,2.648033563,2.647813075,2.794972876,2.799912465,2.758062141,2.665035535,2.699829523,2.614227388,2.521856531,2.509655085,2.558192029,2.62189672,2.692083411,2.8150695,2.80406654,2.671499784,2.825890125,2.908267992,3.184473508,3.258423346,3.370084899,3.323008342,3.30856646,3.608990629,3.59708178,3.714924391,4.230565332,3.933752293,4.117102218,4.243801036,4.087294304,3.790887384
1,0.991111111,1.1,4.704125709,4.512552356,4.75066455,4.075911474,3.990736163,4.576709195,4.298100977,3.962794396,3.833721858,3.860434321,3.874572136,3.793295493,3.535265714,3.727957368,3.295709127,3.417453138,3.341861521,2.869366722,2.924474227,2.647854498,2.628647202,2.628428249,2.774563679,2.779468883,2.737909877,2.645530825,2.680082613,2.59507635,2.503348482,2.49123197,2.539431051,2.602692296,2.672390421,2.79452041,2.783594041,2.651950076,2.805265714,2.887070153,3.161353016,3.234788093,3.345672376,3.298923516,3.284582163,3.582915095,3.571089143,3.688111458,4.200163049,3.90541611,4.087489746,4.213306621,4.057889323,3.763545677
1,0.986666667,1.05,4.668611424,4.47845547,4.714805937,4.045045174,3.960500052,4.54213763,4.265590758,3.932765019,3.804647453,3.831162278,3.84519549,3.764520191,3.508399504,3.699665486,3.27061533,3.391458591,3.316426255,2.847427316,2.902127095,2.627554001,2.608488814,2.608271481,2.753325695,2.758194607,2.716943084,2.625247519,2.659543669,2.575166344,2.484117145,2.472090279,2.519932749,2.582725941,2.651908389,2.773134772,2.762289244,2.631619276,2.783800574,2.864999764,3.137253284,3.210145035,3.320208915,3.273805937,3.259570692,3.555696341,3.543957885,3.660114385,4.168377446,3.875811259,4.056537781,4.181423772,4.027156364,3.734990486
1,0.982222222,1,4.631598947,4.442929039,4.677432455,4.012905795,3.929021384,4.506113531,4.23172784,3.901503096,3.774386755,3.800694369,3.814617914,3.734573083,3.480453949,3.670225209,3.244528032,3.364426917,3.28998095,2.824647183,2.87891949,2.606492153,2.587575959,2.587360324,2.731280956,2.736111818,2.695182671,2.604203697,2.638231826,2.5545139,2.46417624,2.452243363,2.499711949,2.56201442,2.630656215,2.750935227,2.740174456,2.610525659,2.761517677,2.842082305,3.112208195,3.184530305,3.293734049,3.247693705,3.233569707,3.527381167,3.515734446,3.630983196,4.13527424,3.844994424,4.024308589,4.14821861,3.995156784,3.705274149
1,0.977777778,0.98,4.593155028,4.406035172,4.638611983,3.979544861,3.896349616,4.46870056,4.196569134,3.86905741,3.742985415,3.769076895,3.782886048,3.70349884,3.451467467,3.639679627,3.21747984,3.336393675,3.262559332,2.801048597,2.854875021,2.584685858,2.565925074,2.56571121,2.708449437,2.71324061,2.672647724,2.582416203,2.616164768,2.533134642,2.443539167,2.431704327,2.478782926,2.54057354,2.608651396,2.727942235,2.717269871,2.588686226,2.738437743,2.818340478,3.0862471,3.157975035,3.266281597,3.220619505,3.206611545,3.498009146,3.486458111,3.600760014,4.100907965,3.813012994,3.990853973,4.113745988,3.96194167,3.674440616
1,0.973333333,0.96,4.55333021,4.367820907,4.598395914,3.945001428,3.862522251,4.42994693,4.160157758,3.835464951,3.710478066,3.736344975,3.750035272,3.671331355,3.421469234,3.608061439,3.189495555,3.30738589,3.234187044,2.776648566,2.830011701,2.562148076,2.543548767,2.543336744,2.684846412,2.689596348,2.649352847,2.559897956,2.593356044,2.511040564,2.422216244,2.410483267,2.457156658,2.518415435,2.585907341,2.704171435,2.693590928,2.566114013,2.714576607,2.793791613,3.059392345,3.130502912,3.237877272,3.192608197,3.178720804,3.467610325,3.456158711,3.569476809,4.065319952,3.779902913,3.956213202,4.078047477,3.927549749,3.642523237
1,0.968888889,0.94,4.512157941,4.328317253,4.556818288,3.909300941,3.827563646,4.389884466,4.122521988,3.80074972,3.676887065,3.702521306,3.716088462,3.638092469,3.390477802,3.575391652,3.160590676,3.277420613,3.204880175,2.751457153,2.804340299,2.538886047,2.520454035,2.520243919,2.660480739,2.66518795,2.625306431,2.536656166,2.569813307,2.488238236,2.400212871,2.388585429,2.434839003,2.495546772,2.562431603,2.679631937,2.6691466,2.542816311,2.689943518,2.768446002,3.031657714,3.102128658,3.208537209,3.16367532,3.149912841,3.436203865,3.424855255,3.537154082,4.028537226,3.745687451,3.920411867,4.04115027,3.892006236,3.609543474
1,0.964444444,0.92,4.469654404,4.287538927,4.513895647,3.872454777,3.791484527,4.348528376,4.0836749,3.76492223,3.642221936,3.667615618,3.681055456,3.603791399,3.358500415,3.541678983,3.130770611,3.246504185,3.174644486,2.725476508,2.777863384,2.514900227,2.496641185,2.496433041,2.635353842,2.640016879,2.600509619,2.512691272,2.545537257,2.464727709,2.377528397,2.366010071,2.411829589,2.471967659,2.538224825,2.65432532,2.64393838,2.518793608,2.664540133,2.74230593,3.003047592,3.072857217,3.178267201,3.133826308,3.12019298,3.403797372,3.39255526,3.503800245,3.990572117,3.71037668,3.883461435,4.003066797,3.85532237,3.575510316
1,0.96,0.9,4.425818862,4.245484621,4.469627391,3.834460326,3.754282029,4.305877544,4.043614547,3.727979533,3.606479346,3.631624658,3.644933044,3.568424691,3.325532849,3.506919784,3.100030425,3.214632031,3.143475178,2.698700422,2.750574913,2.490183746,2.472103292,2.471897184,2.609459228,2.614076656,2.574955809,2.487996396,2.520521121,2.440501955,2.354155522,2.342749855,2.388121221,2.447671093,2.51328021,2.62824515,2.617959802,2.494039047,2.638360054,2.715365239,2.973556639,3.04268347,3.14706246,3.103056235,3.089556252,3.370386765,3.359254611,3.46941153,3.951422384,3.673967482,3.84535933,3.963794856,3.817495488,3.540420219
1,0.955555556,0.88,4.380634388,4.202137648,4.423996533,3.795301452,3.715940125,4.261915203,4.002324513,3.689905636,3.569643465,3.594532561,3.607705342,3.531976565,3.29155965,3.471098358,3.068354964,3.181788847,3.11135704,2.671114281,2.722460201,2.464722268,2.446826044,2.446622036,2.582782402,2.587352782,2.548630554,2.462557207,2.494750524,2.415546706,2.330080093,2.318790643,2.363699701,2.422642795,2.487583393,2.601376907,2.591196361,2.468538286,2.611388746,2.687609293,2.943169873,3.011592342,3.114907771,3.071349943,3.057987517,3.335956531,3.324937806,3.433972291,3.911071734,3.636443937,3.806089402,3.923318138,3.778509475,3.504257442
1,0.951111111,0.86,4.334068872,4.157466873,4.376970728,3.754949241,3.676430334,4.21660989,3.959774753,3.650672201,3.531686612,3.556311511,3.569344463,3.494419546,3.256554655,3.43418756,3.035719285,3.147949068,3.078264895,2.642695309,2.693496192,2.438494147,2.420787891,2.420586048,2.555301073,2.559822938,2.521511746,2.436352067,2.468203652,2.389840582,2.305281197,2.294111584,2.338543933,2.396861346,2.461112601,2.573698197,2.563625718,2.442269657,2.583603761,2.659015227,2.911863033,2.979559198,3.081777934,3.038682472,3.025461888,3.300480263,3.289578502,3.397455587,3.869490622,3.597777997,3.765622677,3.881607031,3.738335511,3.466994662
1,0.946666667,0.84,4.286076228,4.111427841,4.328503493,3.713362951,3.635712638,4.169916604,3.915922636,3.610239448,3.492570105,3.516922597,3.529811375,3.455715295,3.22048172,3.39614961,3.002089282,3.113077553,3.044164242,2.613413028,2.66365194,2.411470785,2.3939604,2.39376079,2.526985566,2.53145741,2.493570025,2.409352402,2.440851637,2.363355438,2.279731468,2.268685416,2.312626244,2.370298536,2.433839029,2.545179177,2.535218122,2.41520453,2.554975163,2.62955241,2.879603156,2.94655045,3.04763842,3.00501969,2.991945355,3.263921413,3.25314025,3.359823974,3.826637249,3.557930372,3.723918314,3.838619623,3.696933006,3.428593791
1,0.942222222,0.82,4.236597731,4.063964034,4.278535569,3.670491099,3.593736537,4.121778089,3.870714118,3.568557197,3.452245252,3.476316821,3.489056918,3.415815588,3.183295595,3.356937034,2.967422466,3.07713041,3.009012062,2.583229862,2.632889233,2.383617163,2.366308772,2.366111465,2.497799401,2.502219659,2.464769331,2.381523216,2.412659087,2.33605686,2.25339755,2.242478922,2.285912862,2.342919865,2.405727373,2.515783136,2.505936989,2.387307837,2.525466119,2.599183065,2.846349302,2.912524313,3.012446162,2.970319069,2.957395556,3.226234181,3.215577387,3.321030439,3.7824587,3.516851543,3.680924699,3.794302849,3.654250685,3.389006949
1,0.937777778,0.8,4.18556345,4.015008235,4.226996363,3.626272649,3.550442199,4.072126218,3.824085016,3.525566014,3.410654445,3.434436197,3.447022906,3.374663389,3.144942898,3.316493723,2.931668846,3.040055925,2.97275771,2.552101857,2.601163338,2.354892463,2.337792462,2.337597531,2.467699966,2.472067004,2.435067572,2.352823727,2.383584726,2.307904778,2.226240673,2.215453503,2.258364506,2.314685153,2.37673647,2.485467179,2.475739578,2.358538701,2.495033581,2.567862987,2.812053383,2.877431658,2.976150465,2.934530575,2.921762658,3.187364511,3.176836023,3.281019438,3.736892178,3.474482887,3.63658063,3.748593725,3.610227767,3.348177522
1,0.933333333,0.78,4.132893727,3.964483928,4.173805455,3.580638252,3.505761674,4.020883423,3.775962335,3.481198408,3.367732313,3.391214913,3.403643294,3.332193988,3.105363155,3.274756039,2.89477188,3.001795556,2.935343887,2.519979469,2.568423805,2.325250774,2.308365874,2.308173395,2.43663927,2.440951375,2.404417359,2.323208061,2.353582117,2.278854148,2.198217297,2.187565819,2.229937043,2.285549233,2.346820005,2.454182989,2.444577752,2.328851147,2.463629055,2.535542339,2.776661061,2.841216942,2.938693963,2.89759761,2.884990302,3.147251145,3.136855095,3.239727986,3.689866297,3.430757856,3.590816569,3.70142065,3.564795198,3.306041287
1,0.928888889,0.76,4.078500687,3.912306744,4.118874118,3.533511528,3.459620142,3.967964161,3.726265629,3.435380067,3.323406905,3.346580533,3.358845386,3.288336177,3.064489876,3.231653969,2.856669462,2.962284971,2.896707641,2.486808393,2.534615321,2.294641846,2.27797911,2.277789163,2.404564744,2.408820113,2.372766795,2.29262601,2.322600418,2.248855684,2.169279815,2.158768484,2.200582208,2.255462679,2.315927279,2.421877632,2.412398775,2.298194846,2.43119941,2.502166494,2.740112689,2.803819174,2.900013639,2.859458013,2.847016585,3.105826725,3.095567461,3.197086798,3.641302402,3.385603188,3.543555924,3.652704729,3.51787693,3.262527581
1,0.924444444,0.74,4.022289758,3.858385909,4.062106857,3.484810359,3.41193717,3.913276387,3.674908376,3.388031115,3.277600904,3.300455207,3.312551055,3.243013438,3.022251662,3.187112292,2.81729494,2.921455104,2.856781407,2.452530427,2.499678592,2.263011868,2.246578738,2.246391409,2.371420067,2.375616798,2.340060282,2.261023809,2.290585181,2.217856623,2.139377282,2.129010793,2.170248339,2.224372576,2.284003995,2.388494389,2.379146148,2.266515909,2.397687717,2.467676899,2.702344279,2.765172911,2.86004185,2.820045066,2.807775077,3.063018903,3.052901007,3.153021444,3.591115912,3.338940144,3.494716347,3.602361119,3.469391201,3.217560476
1,0.92,0.72,3.964161178,3.802625686,4.003402933,3.434448178,3.362627981,3.856723014,3.621799341,3.339067361,3.23023283,3.252756896,3.264677963,3.196145142,2.978573299,3.141051748,2.776578133,2.879233218,2.815494034,2.417084346,2.463551236,2.230304267,2.214108591,2.213923968,2.337146004,2.341282094,2.306239357,2.228344935,2.257479155,2.185801501,2.108456159,2.098239463,2.13888114,2.1922233,2.250993065,2.353973608,2.344760445,2.233757676,2.363034095,2.432011957,2.663288471,2.72520925,2.818707365,2.779288521,2.767195829,3.018751467,3.008779772,3.107453502,3.539217651,3.290685738,3.444211027,3.550300368,3.419251821,3.171059966
1,0.915555556,0.7,3.90401149,3.744926801,3.942657873,3.382335249,3.311604703,3.798203369,3.566843938,3.288401542,3.181218239,3.203400572,3.215140774,3.147647726,2.933376865,3.093390205,2.734446352,2.835543963,2.772771825,2.380406773,2.426168672,2.196460505,2.180510548,2.180328727,2.301681249,2.305754586,2.271243515,2.1945309,2.223223098,2.152632931,2.076461067,2.066399377,2.106424442,2.158957299,2.216835415,2.318253546,2.309180165,2.199861519,2.327176568,2.395107903,2.622875511,2.683856833,2.775936403,2.737115618,2.725206395,2.972945453,2.963125048,3.060301709,3.48551517,3.240753961,3.391949978,3.496429741,3.36736945,3.122943141
1,0.911111111,0.68,3.841735002,3.685187845,3.879764943,3.32837993,3.258777595,3.737614608,3.509945552,3.235944544,3.130470904,3.15229941,3.163852346,3.097435868,2.886582805,3.044043799,2.690825399,2.790310419,2.728539549,2.342433046,2.387465004,2.161420873,2.145725332,2.14554641,2.264963259,2.268971623,2.235011032,2.159522047,2.187756581,2.118292386,2.043335526,2.033434329,2.07282096,2.124515875,2.181470786,2.281271214,2.272342561,2.164767639,2.290051906,2.356899681,2.581034206,2.641042825,2.731653649,2.693452088,2.681732827,2.925520241,2.91585648,3.011483092,3.429914045,3.189056981,3.337841296,3.44065452,3.313652848,3.073125341
1,0.906666667,0.66,3.777225207,3.623306637,3.814616587,3.272489892,3.204056251,3.674853101,3.451006841,3.18160659,3.07790396,3.099365943,3.110724893,3.045423616,2.838110991,2.992928055,2.645640552,2.743455117,2.682721442,2.303098062,2.347373887,2.125125269,2.109693271,2.109517354,2.226929072,2.230870132,2.197479774,2.123258326,2.151018773,2.082720952,2.009022694,1.999287749,2.038013039,2.088839943,2.144838523,2.242963199,2.234184468,2.128415838,2.251596455,2.317321787,2.537692865,2.596693878,2.685783254,2.648223136,2.636700654,2.876394628,2.866893131,2.960914075,3.372319145,3.135506317,3.281792391,3.382879276,3.258010092,3.021521288
1,0.902222222,0.64,3.710376168,3.559181542,3.747105821,3.21457331,3.14735076,3.609815773,3.389930989,3.125298397,3.023431025,3.044513189,3.055671116,2.991525496,2.787881747,2.939958965,2.598817517,2.694901027,2.635242175,2.262337107,2.30582937,2.087513954,2.072355061,2.072182257,2.187516103,2.191387417,2.158587979,2.085680051,2.112949213,2.04586008,1.973466083,1.963903419,2.001943376,2.05187078,2.106878337,2.20326647,2.194643098,2.090746289,2.211746941,2.276309111,2.492780213,2.550737068,2.638249801,2.601354396,2.590035831,2.825487867,2.81615452,2.908511546,3.312635854,3.080013976,3.22371118,3.323009099,3.200349764,2.968046175
1,0.897777778,0.62,3.641083834,3.492712742,3.677127567,3.154540008,3.088572827,3.542401386,3.326622913,3.066932289,2.966967272,2.98765573,2.998605285,2.935657573,2.735816836,2.885054038,2.550283347,2.644572515,2.586027781,2.220086651,2.262766703,2.048528289,2.033652486,2.033482909,2.146662916,2.150461934,2.118275019,2.046728634,2.073488549,2.007652294,1.936610242,1.92722616,1.964555727,2.013550746,2.067531046,2.162119148,2.153656816,2.051700261,2.170441247,2.23379773,2.446226272,2.503100792,2.58897924,2.552772851,2.541665658,2.772720668,2.76356162,2.854193895,3.250771251,3.022493546,3.16350723,3.260950777,3.140582084,2.912616724
1,0.893333333,0.6,3.569247307,3.423803442,3.60457993,3.092302548,3.02763684,3.472511775,3.260990414,3.00642325,2.908430452,2.928710746,2.939444276,2.877738465,2.681840403,2.828133292,2.499967322,2.59239625,2.535006551,2.176285106,2.218123119,2.008111435,1.993529118,1.993362887,2.104309955,2.108034021,2.076482125,2.006347285,2.032579251,1.968041886,1.898401429,1.889202486,1.925795575,1.973823966,2.026739284,2.119461249,2.111165871,2.011220827,2.12761916,2.189725678,2.397963198,2.453715636,2.53789978,2.50240771,2.491519651,2.718016156,2.709037808,2.797881991,3.186635236,2.962861243,3.101092855,3.19661393,3.078620001,2.855152191
1,0.888888889,0.58,3.494770034,3.352361018,3.529365402,3.027777262,2.964460877,3.400052997,3.192945267,2.943689932,2.847741864,2.867598986,2.878108549,2.8176903,2.625879871,2.769120194,2.447801775,2.53830207,2.482109871,2.130873552,2.171838568,1.966209013,1.951930972,1.95176821,2.060400243,2.064046602,2.033153072,1.964481674,1.990166281,1.92697556,1.85878823,1.849781233,1.885610766,1.932636991,1.984448171,2.075235388,2.067113103,1.969253524,2.083223076,2.144033671,2.347926082,2.402515182,2.48494273,2.450191241,2.439530375,2.661300776,2.652509771,2.73950012,3.120141593,2.901036895,3.036384149,3.12991207,3.014380217,2.795575313
1,0.884444444,0.56,3.417560918,3.278298082,3.451391985,2.960885215,2.898967651,3.324936423,3.122404234,2.878655589,2.78482726,2.804245688,2.814523068,2.755439612,2.567866768,2.707942544,2.393722874,2.482223785,2.427273016,2.083796408,2.123856402,1.922769732,1.90880713,1.908647963,2.014880036,2.018445838,1.988234825,1.921080554,1.946197722,1.884403047,1.817722149,1.80891414,1.843952107,1.889939402,1.94060594,2.029387435,2.021444591,1.925746982,2.037198654,2.096665787,2.296053691,2.349436778,2.43004329,2.396059551,2.38563421,2.602505134,2.593908345,2.678976854,3.05120898,2.836944868,2.969301954,3.060763602,2.947784145,2.733813203
1,0.88,0.54,3.337535349,3.20153347,3.370574234,2.891553093,2.831085381,3.247079735,3.049290008,2.811248943,2.719617683,2.738581412,2.748618139,2.690918172,2.507737504,2.644533288,2.337671336,2.424099924,2.370435874,2.03500206,2.074124016,1.877745959,1.864110303,1.863954863,1.967699422,1.971181728,1.941678132,1.876096335,1.900625363,1.840277662,1.775158154,1.766556392,1.800773915,1.845684379,1.895164517,1.981867118,1.974110263,1.880653494,1.989495431,2.047570091,2.24228916,2.294422237,2.373141279,2.339953298,2.329772076,2.541564784,2.533169296,2.616245854,2.979761851,2.770514913,2.899772747,2.989092744,2.878758795,2.669798163
1,0.875555556,0.52,3.254616136,3.121993134,3.286834192,2.819714012,2.760748581,3.166407832,2.973532059,2.741404966,2.652050224,2.670542812,2.680330182,2.624063733,2.445434067,2.578831251,2.27959308,2.363874407,2.311543604,1.984443421,2.022593417,1.831094243,1.817797356,1.817645778,1.918812872,1.922208663,1.893438063,1.829485603,1.853405223,1.794556821,1.731055164,1.722667107,1.756034518,1.799829211,1.848080049,1.932628581,1.92506444,1.833929542,1.940067374,1.996699207,2.18658061,2.237418476,2.314181795,2.281818348,2.271890071,2.47842093,2.470234023,2.551246599,2.905731283,2.701682946,2.827729455,2.914830356,2.807237581,2.603468437
1,0.871111111,0.5,3.168734331,3.039610932,3.200102229,2.745308234,2.687898759,3.082853632,2.89506739,2.669065576,2.582068692,2.600073304,2.60960241,2.554820697,2.380904641,2.510781792,2.219439801,2.301497145,2.250547227,1.932078435,1.969221745,1.782775775,1.769829761,1.769682183,1.86817972,1.871485904,1.843474491,1.781209583,1.804498023,1.747202489,1.685376488,1.677209772,1.709696697,1.752335754,1.799313367,1.881630865,1.874266324,1.785536258,1.888873366,1.944010821,2.128881708,2.178378084,2.253115803,2.221606349,2.211940056,2.41302106,2.405050185,2.483925033,2.829055714,2.630391725,2.753112168,2.837914684,2.733161025,2.534768862
1,0.866666667,0.48,3.079829939,2.954329315,3.110317758,2.668283776,2.612485021,2.996358769,2.813841187,2.594180235,2.509624196,2.527123658,2.536385409,2.48314069,2.314104142,2.44033737,2.157169471,2.236924558,2.187404126,1.877870514,1.913971705,1.732756792,1.720174,1.720030563,1.815764585,1.818978008,1.791752503,1.731234542,1.753869585,1.698181574,1.638090207,1.630152621,1.661728071,1.703170817,1.748830393,1.828838336,1.821680419,1.735439825,1.835877636,1.889468116,2.069152138,2.117259809,2.189900636,2.159275233,2.149880144,2.345319481,2.337572243,2.414234123,2.74968158,2.556591445,2.675868758,2.758291997,2.656477379,2.463651442
1,0.862222222,0.46,2.98785251,2.866099887,3.017429828,2.588596928,2.534464569,2.906874156,2.729807353,2.516706445,2.434675621,2.451652473,2.460637626,2.408983029,2.244994657,2.367458005,2.092746746,2.170119995,2.122078461,1.821788886,1.856811936,1.681008899,1.668801885,1.668662731,1.761537714,1.76465517,1.738242738,1.67953211,1.701491171,1.647466249,1.589169475,1.581468941,1.612101408,1.652306491,1.696602472,1.774221025,1.767276875,1.683611804,1.7810501,1.833040133,2.007357998,2.054028963,2.124500414,2.094789621,2.085675111,2.275277768,2.267761897,2.342134316,2.667563835,2.480240221,2.595955388,2.675917106,2.577143121,2.390075816
1,0.857777778,0.44,2.892761583,2.774883836,2.921397579,2.506212632,2.45380308,2.814360431,2.642928922,2.436610122,2.357189995,2.373626545,2.382325739,2.332315091,2.173545781,2.292111635,2.026143284,2.101054066,2.054541493,1.763808876,1.79771729,1.627509326,1.61569081,1.615556085,1.705475246,1.708493487,1.682921652,1.626079537,1.647339733,1.595034198,1.538592766,1.531137307,1.560794872,1.599720395,1.642606621,1.7177549,1.711031754,1.630029392,1.724366635,1.774702043,1.943472102,1.988657725,2.056886366,2.028121142,2.019296709,2.202865108,2.195588435,2.267593893,2.582666354,2.401304465,2.513336904,2.590753776,2.495123352,2.314009616
1,0.853333333,0.42,2.794526996,2.680652227,2.822190549,2.421104757,2.370474966,2.718788247,2.553178334,2.353865859,2.277142739,2.293021124,2.301424905,2.253112555,2.099734849,2.214274357,1.957337953,2.029704861,1.984771796,1.703912089,1.736669016,1.572241099,1.560823924,1.560693774,1.647559395,1.65047514,1.625771692,1.570859864,1.59139809,1.540868785,1.486344032,1.479141751,1.507792183,1.545395845,1.586825708,1.659422048,1.652927211,1.574675586,1.665809256,1.714435338,1.877474179,1.921125356,1.987037039,1.959248646,1.950723879,2.128058529,2.121028963,2.190589206,2.494962206,2.319759138,2.427987097,2.50277499,2.410392054,2.23542871
1,0.848888889,0.4,2.69312903,2.583386146,2.719788826,2.333256216,2.2844635,2.620138421,2.460537575,2.268457046,2.194517783,2.209820029,2.217918883,2.171359521,2.023547043,2.133930546,1.886316942,1.956058055,1.912755362,1.642086498,1.673654858,1.515193119,1.504190211,1.504064783,1.587778532,1.59058848,1.566781384,1.513862002,1.53365501,1.484959133,1.432412781,1.425471832,1.453082697,1.489321931,1.529248534,1.599210755,1.592951579,1.517539273,1.605366207,1.652227917,1.809350982,1.851418299,1.914938412,1.888158306,1.879942856,2.050843013,2.044068511,2.111104798,2.404433788,2.235587868,2.339888834,2.411963089,2.322932218,2.154317325
1,0.844444444,0.38,2.588558391,2.483076677,2.614183024,2.242658957,2.195760797,2.51840191,2.364998151,2.180375852,2.109307552,2.124015633,2.131800018,2.087048494,1.944975377,2.051072836,1.813073737,1.880106896,1.838485588,1.578326435,1.608669037,1.456360156,1.445784476,1.445663918,1.526127174,1.528828016,1.505945318,1.455080724,1.474105196,1.427300115,1.376794068,1.370122626,1.396661399,1.431493511,1.469869818,1.537115499,1.531099359,1.458615212,1.543031943,1.588074076,1.739096262,1.779530162,1.840583874,1.814843604,1.806947148,1.971211481,1.964700024,2.029133382,2.311072799,2.148782941,2.24903404,2.318309747,2.232735827,2.070668024
1,0.84,0.36,2.480816004,2.379724706,2.505374075,2.149313781,2.104367641,2.413579614,2.266560908,2.089623056,2.021512799,2.035608692,2.043069072,2.00018022,1.864020545,1.96570196,1.737608986,1.801852055,1.761963132,1.512632461,1.541712128,1.395742727,1.385607234,1.385491694,1.462605865,1.465194292,1.443264029,1.394516549,1.412749174,1.367892239,1.319488381,1.313094622,1.338528784,1.371911095,1.408690083,1.473136828,1.467371095,1.397903922,1.478807015,1.52197438,1.666710641,1.70546158,1.763974081,1.739305186,1.731737401,1.889164636,1.882924202,1.944675681,2.214880066,2.059345122,2.155423516,2.221815794,2.139803676,1.984481546
1,0.835555556,0.34,2.369912611,2.273340538,2.393372828,2.053229993,2.010293143,2.305681983,2.165235658,1.996207706,1.931142276,1.944608021,1.951734889,1.910763357,1.780690618,1.877826427,1.65993021,1.721301332,1.683195619,1.445011124,1.472790802,1.333346875,1.323664483,1.323554108,1.397220937,1.39969365,1.378743766,1.332175512,1.349593059,1.306741426,1.260501433,1.254393503,1.278690646,1.310580622,1.345715427,1.40728112,1.401773141,1.335411455,1.412697825,1.453935419,1.592201333,1.629219934,1.68511667,1.661550583,1.654321111,1.804710658,1.798749199,1.857740115,2.115865177,1.967283328,2.059066596,2.122490847,2.044145032,1.895766483
1,0.831111111,0.32,2.255868146,2.163943295,2.278199415,1.954424864,1.913554212,2.194728411,2.061040616,1.900146592,1.838212227,1.851029977,1.857813887,1.818813978,1.695000573,1.787462032,1.580051373,1.638469206,1.602197208,1.375474579,1.401917449,1.269183814,1.259967356,1.259862293,1.329984142,1.332337863,1.312396125,1.268068819,1.284648203,1.243858667,1.199843826,1.19402982,1.217157741,1.247513114,1.280957169,1.339560211,1.334317285,1.271149043,1.344716254,1.383969421,1.515581731,1.550818931,1.604025815,1.581593771,1.574712194,1.717864726,1.712190143,1.76834231,2.014045931,1.872614107,1.9599806,2.020352762,1.945777088,1.804538781
