const,csp,flexdemand,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30,week 31,week 32,week 33,week 34,week 35,week 36,week 37,week 38,week 39,week 40,week 41,week 42,week 43,week 44,week 45,week 46,week 47,week 48,week 49,week 50,week 51,week 52
1,0.817777778,0.26,3.132540231,3.00489168,3.163549845,2.713950507,2.657196763,3.047640462,2.861999114,2.638578693,2.552575487,2.570374451,2.579794715,2.525638719,2.353709132,2.482102826,2.194088543,2.275208629,2.224840661,1.910009419,1.946728478,1.762412094,1.74961395,1.749468057,1.846840555,1.850108976,1.82241751,1.760863792,1.78388623,1.727245126,1.666125302,1.658051866,1.690167726,1.732319759,1.778760793,1.860138062,1.852857638,1.765141047,1.867297838,1.921805513,2.104564805,2.153495833,2.227379898,2.196230346,2.186674461,2.385458717,2.377578886,2.455552825,2.796741424,2.600346575,2.721665304,2.805499207,2.701942044,2.505815915
1,0.813333333,0.24,3.016993679,2.894053559,3.046859475,2.613844011,2.55918368,2.935225514,2.756431713,2.541252354,2.458421453,2.475563886,2.484636675,2.432478272,2.266890461,2.39054824,2.113157621,2.191285519,2.142775419,1.839557009,1.874921653,1.697403944,1.68507787,1.684937359,1.778718185,1.781866047,1.755196006,1.695912751,1.718085987,1.66353414,1.604668776,1.596893136,1.627824373,1.668421591,1.713149606,1.791525201,1.784513323,1.700032236,1.798420883,1.850917994,2.026936045,2.074062209,2.145220994,2.115220421,2.106017013,2.297468935,2.289879758,2.364977559,2.693581111,2.504430462,2.621274241,2.702015855,2.602278491,2.41338665
1,0.808888889,0.22,2.893803754,2.775883526,2.92245007,2.507115498,2.454687058,2.815374348,2.643881057,2.437487904,2.358039156,2.374481629,2.383183958,2.333155287,2.17432876,2.292937342,2.026873141,2.10181092,2.055281584,1.764444192,1.798364826,1.628095522,1.616272747,1.616137973,1.70608954,1.709108868,1.683527818,1.626665218,1.647933076,1.595608691,1.539146918,1.531688773,1.561357026,1.600296577,1.643198258,1.71837362,1.71164805,1.630616496,1.724987737,1.775341285,1.944172165,1.989374073,2.057627302,2.028851712,2.020024098,2.203658653,2.196379358,2.268410764,2.583596772,2.402169524,2.514242337,2.591687108,2.496022222,2.314843215
1,0.804444444,0.2,2.762089542,2.649536564,2.789431994,2.393001767,2.342959657,2.687229924,2.523542313,2.326543339,2.250710775,2.266404854,2.274711088,2.226959519,2.075362131,2.188572132,1.934618094,2.006145009,1.9617335,1.684133847,1.716510551,1.553991215,1.542706565,1.542577925,1.628435261,1.631317162,1.606900458,1.552626013,1.572925844,1.522983052,1.46909119,1.46197251,1.490290384,1.527457565,1.568406535,1.64016022,1.633740771,1.556397445,1.646473289,1.694534948,1.855681331,1.898825831,1.96397245,1.936506609,1.928080792,2.103357046,2.096409075,2.165161904,2.466001923,2.292832508,2.399804221,2.473724021,2.382413411,2.209480938
1,0.8,0.18,2.620768702,2.513974438,2.646712192,2.270565106,2.223083374,2.549739236,2.394426614,2.207506988,2.135554357,2.150445456,2.158326706,2.113018321,1.969177333,2.076595004,1.835634389,1.903501668,1.86136245,1.597966035,1.628686202,1.474482082,1.463774804,1.463652747,1.545117238,1.547851688,1.524684251,1.473186729,1.49244793,1.445060435,1.393925921,1.387171464,1.41404047,1.449306012,1.48815985,1.556242295,1.550151294,1.476765198,1.56223236,1.607834969,1.760736384,1.801673419,1.863486846,1.837426279,1.829431565,1.995739903,1.989147421,2.054382548,2.339830248,2.175520954,2.277019516,2.347157249,2.260518498,2.096434022
1,0.72,0.16,2.468479181,2.367890595,2.492915127,2.138625468,2.093902839,2.401577147,2.255289543,2.079231577,2.011460021,2.025485818,2.032909098,1.990233526,1.854750953,1.955926721,1.728968019,1.792891617,1.753201056,1.505110269,1.534045327,1.388801811,1.37871672,1.378601755,1.455332449,1.457908003,1.436086796,1.38758173,1.405723687,1.361089819,1.312926666,1.306564702,1.331872384,1.36508869,1.401684781,1.465811043,1.460073982,1.390952258,1.471453032,1.514405733,1.658422242,1.696980478,1.755202005,1.730655785,1.723125633,1.879770007,1.873560605,1.935005003,2.203865702,2.04910421,2.144704821,2.210766939,2.129162656,1.974612919
1,0.64,0.14,2.303457033,2.209592969,2.326259394,1.995654617,1.953921774,2.241027516,2.104519494,1.940231311,1.876990403,1.89007855,1.897005572,1.857182936,1.73075761,1.825169601,1.613383485,1.673033679,1.6359965,1.404491017,1.431491715,1.295957982,1.286547097,1.286439817,1.35804093,1.360444304,1.340081883,1.294819465,1.311748601,1.270098585,1.225155223,1.219218567,1.242834386,1.273830125,1.307979703,1.367819012,1.362465484,1.297964668,1.373083825,1.413165062,1.547553816,1.583534366,1.637863683,1.61495842,1.607931672,1.754104096,1.748309804,1.805646536,2.056533427,1.912118012,2.001327555,2.062973305,1.986824411,1.842606594
1,0.56,0.12,2.123335465,2.036811214,2.144354768,1.839602026,1.801132532,2.065787699,1.939954085,1.788512612,1.730216901,1.742281605,1.74866696,1.711958303,1.595418956,1.682448289,1.48722304,1.542208816,1.508067804,1.294665168,1.319554514,1.194619003,1.185944013,1.185845122,1.251847301,1.25406274,1.235292583,1.193569514,1.209174856,1.170781712,1.12935275,1.123880318,1.14564947,1.17422146,1.205700671,1.260860774,1.255925871,1.196468774,1.265713899,1.302660936,1.426541,1.459708009,1.50978898,1.488674822,1.482197539,1.616939835,1.611598635,1.664451853,1.895720345,1.762597665,1.844831361,1.901656649,1.831462308,1.698521775
1,0.48,0.1,1.924791375,1.846357639,1.943845252,1.667588646,1.632716271,1.872624656,1.758557209,1.621276386,1.56843166,1.579368245,1.585156532,1.551880345,1.446238098,1.525129687,1.348159124,1.398003413,1.367054782,1.173606521,1.19616857,1.082915248,1.07505142,1.074961776,1.134792371,1.136800654,1.119785615,1.081963893,1.096110045,1.061306881,1.023751766,1.018791038,1.038524649,1.064424993,1.092960717,1.142963033,1.138489571,1.084592055,1.147362362,1.180854638,1.293151204,1.323216906,1.368615018,1.349475155,1.343603536,1.465746652,1.460904884,1.508816022,1.718459579,1.597784636,1.672329008,1.723840804,1.660210038,1.539700211
1,0.4,0.08,1.702865645,1.633475209,1.719722637,1.475318028,1.444466389,1.656713676,1.555798044,1.434345506,1.387593702,1.397269315,1.402390221,1.372950731,1.279488886,1.349284386,1.192718279,1.236815592,1.209435295,1.038291345,1.058252022,0.958056648,0.951099508,0.9510202,1.003952412,1.005729143,0.990675913,0.957214982,0.969730103,0.938939695,0.905714632,0.901325869,0.918784222,0.941698293,0.966943888,1.011181007,1.00722333,0.959540121,1.0150731,1.044703765,1.144052695,1.170651864,1.210815638,1.193882574,1.188687944,1.296748131,1.292464612,1.334851664,1.520323614,1.413562322,1.479511833,1.525084392,1.468790163,1.362174949
1,0.32,0.06,1.449481789,1.390416546,1.463830486,1.255792917,1.229531955,1.410197164,1.324297627,1.220917044,1.181121839,1.189357735,1.193716657,1.16865772,1.089102857,1.148512892,1.015243587,1.052779286,1.029473135,0.883795149,0.900785707,0.815499255,0.809577327,0.80950982,0.854565797,0.856078153,0.843264822,0.814782827,0.825435717,0.799226876,0.770945652,0.76720993,0.782070507,0.801574998,0.823064087,0.860718789,0.857350008,0.816761989,0.864031744,0.88925341,0.973819368,0.996460621,1.030648086,1.016234636,1.011812959,1.103793952,1.100147815,1.136227737,1.294101739,1.203226367,1.25936269,1.29815412,1.250236388,1.159485358
1,0.24,0.04,1.14953541,1.102692746,1.16091488,0.995927259,0.97510057,1.11838009,1.050256048,0.968268374,0.936708131,0.943239743,0.946696659,0.926823256,0.863730962,0.910847068,0.80515565,0.834923954,0.816440628,0.700908301,0.714382943,0.646745117,0.642048635,0.641995097,0.677727483,0.678926881,0.668765058,0.646176943,0.654625393,0.633840039,0.611411149,0.608448473,0.620233898,0.635702257,0.652744532,0.682607214,0.679935547,0.64774655,0.685234608,0.705237065,0.772303491,0.79025951,0.817372442,0.805941618,0.802434935,0.875381976,0.872490347,0.901104123,1.026308701,0.954238491,0.998758326,1.029522509,0.991520563,0.919548963
1,0.16,0.02,0.766289579,0.735063881,0.773875226,0.663893146,0.650009907,0.745521191,0.700109155,0.64545551,0.624417197,0.628771223,0.631075631,0.61782786,0.575770028,0.607178004,0.536723252,0.556567044,0.54424591,0.467231129,0.476213434,0.431125513,0.4279948,0.427959111,0.451778608,0.452578137,0.445804183,0.430746764,0.436378568,0.422522884,0.407571605,0.405596661,0.413452921,0.423764253,0.435124772,0.455031476,0.453250521,0.431793076,0.456782918,0.470116718,0.514823738,0.526793365,0.544867064,0.537247185,0.534909602,0.583536688,0.581609105,0.600683279,0.684145661,0.636103077,0.665780358,0.686288011,0.660955607,0.612978758
1,0.08,0,3.69E-10,3.71E-10,3.68E-10,3.78E-10,3.79E-10,3.70E-10,3.74E-10,3.79E-10,3.81E-10,3.81E-10,3.80E-10,3.82E-10,3.85E-10,3.83E-10,3.89E-10,3.87E-10,3.88E-10,3.95E-10,3.94E-10,3.98E-10,3.98E-10,3.98E-10,3.96E-10,3.96E-10,3.97E-10,3.98E-10,3.98E-10,3.99E-10,4.00E-10,4.00E-10,4.00E-10,3.99E-10,3.98E-10,3.96E-10,3.96E-10,3.98E-10,3.96E-10,3.95E-10,3.91E-10,3.90E-10,3.88E-10,3.89E-10,3.89E-10,3.85E-10,3.85E-10,3.83E-10,3.76E-10,3.80E-10,3.77E-10,3.76E-10,3.78E-10,3.82E-10
1,0,-0.02,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
